,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap,prechgPct,chgPct
4649,600066.XSHG,600066,宇通客车,XSHG,2016/7/13,21.14,21.14,21.21,21.98,21.21,21.56,24249218,525576366,17681,0.0127,0.830548286,41039119352,47732529152,0.0199,13.4829,31.5245,3.6054,1,21.674,0.0183,
4650,600066.XSHG,600066,宇通客车,XSHG,2016/7/14,21.56,21.56,21.5,21.72,21.35,21.52,5211647,112069631,7048,0.0027,0.830548286,40962979984,47643971584,-0.0019,13.4579,31.4661,3.5987,1,21.504,0.0199,
4651,600066.XSHG,600066,宇通客车,XSHG,2016/7/15,21.52,21.52,21.52,21.92,21.45,21.88,12612969,274673397,11826,0.0066,0.830548286,41648234296,48440989696,0.0167,13.683,31.9924,3.6589,1,21.777,-0.0019,
4652,600066.XSHG,600066,宇通客车,XSHG,2016/7/18,21.88,21.88,21.88,22.12,21.88,21.98,11025247,242937046,10702,0.0058,0.830548286,41838582716,48662383616,0.0046,13.7455,32.1387,3.6756,1,22.035,0.0167,
4653,600066.XSHG,600066,宇通客车,XSHG,2016/7/19,21.98,21.98,21.99,22,21.48,21.56,8683619,188096438,10513,0.0046,0.830548286,41039119352,47732529152,-0.0191,13.4829,31.5245,3.6054,1,21.661,0.0046,
4654,600066.XSHG,600066,宇通客车,XSHG,2016/7/20,21.56,21.56,21.57,21.67,21.38,21.6,7456886,160736895,8893,0.0039,0.830548286,41115258720,47821086720,0.0019,13.5079,31.583,3.6121,1,21.555,-0.0191,
4655,600066.XSHG,600066,宇通客车,XSHG,2016/7/21,21.6,21.6,21.62,22.36,21.61,21.99,13048407,287256429,11158,0.0069,0.830548286,41857617558,48684523008,0.0181,13.7518,32.1533,3.6773,1,22.015,0.0019,
4656,600066.XSHG,600066,宇通客车,XSHG,2016/7/22,21.99,21.99,22.03,22.2,21.49,21.55,7462536,162073533,8142,0.0039,0.830548286,41020084510,47710389760,-0.02,13.4766,31.5099,3.6037,1,21.718,0.0181,
4657,600066.XSHG,600066,宇通客车,XSHG,2016/7/25,21.55,21.55,21.5,21.99,21.1,21.75,8131905,176336008,7858,0.0043,0.830548286,41400781350,48153177600,0.0093,13.6017,31.8024,3.6372,1,21.684,-0.02,
4658,600066.XSHG,600066,宇通客车,XSHG,2016/7/26,21.75,21.75,21.74,22.19,21.66,21.99,7674830,168949776,7193,0.004,0.830548286,41857617558,48684523008,0.011,13.7518,32.1533,3.6773,1,22.013,0.0093,
4659,600066.XSHG,600066,宇通客车,XSHG,2016/7/27,21.99,21.99,21.93,22.61,21.62,22.16,16569756,367411757,15295,0.0087,0.830548286,42181209872,49060892672,0.0077,13.8581,32.4019,3.7057,1,22.174,0.011,
4660,600066.XSHG,600066,宇通客车,XSHG,2016/7/28,22.16,22.16,22,23.4,21.93,23.28,28200187,648854977,24139,0.0148,0.830548286,44313112176,51540504576,0.0505,14.5585,34.0395,3.893,1,23.009,0.0077,
4661,600066.XSHG,600066,宇通客车,XSHG,2016/7/29,23.28,23.28,23.19,23.98,22.95,22.97,25671526,602302915,29285,0.0135,0.830548286,43723032074,50854183424,-0.0133,14.3647,33.5862,3.8412,1,23.462,0.0505,
4662,600066.XSHG,600066,宇通客车,XSHG,2016/8/1,22.97,22.97,22.95,23.4,22.7,22.89,14273344,328615674,14223,0.0075,0.830548286,43570753338,50677068288,-0.0035,14.3146,33.4692,3.8278,1,23.023,-0.0133,
4663,600066.XSHG,600066,宇通客车,XSHG,2016/8/2,22.89,22.89,22.81,22.9,22.41,22.83,8291067,187737422,8139,0.0044,0.830548286,43456544286,50544231936,-0.0026,14.2771,33.3815,3.8178,1,22.643,-0.0035,
4664,600066.XSHG,600066,宇通客车,XSHG,2016/8/3,22.83,22.83,22.8,23.19,22.6,23.01,8745298,201204808,8150,0.0046,0.830548286,43799171442,50942740992,0.0079,14.3897,33.6447,3.8479,1,23.007,-0.0026,
4665,600066.XSHG,600066,宇通客车,XSHG,2016/8/4,23.01,23.01,23.07,23.16,22.6,22.69,10962000,249794438,8718,0.0058,0.830548286,43190056498,50234280448,-0.0139,14.1896,33.1768,3.7944,1,22.787,0.0079,
4666,600066.XSHG,600066,宇通客车,XSHG,2016/8/5,22.69,22.69,22.25,22.25,21.3,21.41,38919403,843850296,33202,0.0204,0.830548286,40753596722,47400438272,-0.0564,13.3891,31.3052,3.5803,1,21.682,-0.0139,
4667,600066.XSHG,600066,宇通客车,XSHG,2016/8/8,21.41,21.41,21.41,21.65,21.21,21.65,10088091,217120701,11060,0.0053,0.830548286,41210432930,47931783680,0.0112,13.5392,31.6561,3.6204,1,21.522,-0.0564,
4668,600066.XSHG,600066,宇通客车,XSHG,2016/8/9,21.65,21.65,21.52,21.99,21.5,21.91,11070661,240559036,10749,0.0058,0.830548286,41705338822,48507407872,0.012,13.7018,32.0363,3.6639,1,21.729,0.0112,
4669,600066.XSHG,600066,宇通客车,XSHG,2016/8/10,21.91,21.91,21.88,22.05,21.55,21.64,9511572,206858022,11705,0.005,0.830548286,41191398088,47909644288,-0.0123,13.5329,31.6415,3.6188,1,21.748,0.012,
4670,600066.XSHG,600066,宇通客车,XSHG,2016/8/11,21.64,21.64,21.53,21.79,21.5,21.62,5352673,115795199,6472,0.0028,0.830548286,41153328404,47865365504,-0.0009,13.5204,31.6123,3.6154,1,21.633,-0.0123,
4671,600066.XSHG,600066,宇通客车,XSHG,2016/8/12,21.62,21.62,21.51,21.96,21.48,21.77,9179104,198973391,9030,0.0048,0.830548286,41438851034,48197456384,0.0069,13.6142,31.8316,3.6405,1,21.677,-0.0009,
4672,600066.XSHG,600066,宇通客车,XSHG,2016/8/15,21.77,21.77,21.78,22.68,21.77,22.46,17105318,382990589,23437,0.009,0.830548286,42752255132,49725074432,0.0317,14.0457,32.8405,3.7559,1,22.39,0.0069,
4673,600066.XSHG,600066,宇通客车,XSHG,2016/8/16,22.46,22.46,22.5,22.85,22.18,22.33,12644860,283738223,13265,0.0066,0.830548286,42504802186,49437262336,-0.0058,13.9644,32.6504,3.7342,1,22.439,0.0317,
4674,600066.XSHG,600066,宇通客车,XSHG,2016/8/17,22.33,22.33,22.35,22.67,22.3,22.35,6472848,145601054,9036,0.0034,0.830548286,42542871870,49481541120,0.0009,13.9769,32.6797,3.7375,1,22.494,-0.0058,
4675,600066.XSHG,600066,宇通客车,XSHG,2016/8/18,22.35,22.35,22.37,22.57,22.06,22.17,5543197,123156710,7538,0.0029,0.830548286,42200244714,49083032064,-0.0081,13.8644,32.4165,3.7074,1,22.218,0.0009,
4676,600066.XSHG,600066,宇通客车,XSHG,2016/8/19,22.17,22.17,22.26,22.44,21.95,22.05,8191833,181366294,9820,0.0043,0.830548286,41971826610,48817359360,-0.0054,13.7893,32.241,3.6873,1,22.14,-0.0081,
4677,600066.XSHG,600066,宇通客车,XSHG,2016/8/22,22.05,22.05,22,22.15,21.53,21.76,12340893,268261987,12395,0.0065,0.830548286,41419816192,48175316992,-0.0132,12.597,19.4994,4.471,1,21.738,-0.0054,
4678,600066.XSHG,600066,宇通客车,XSHG,2016/8/23,21.76,21.76,22,22,21.6,21.95,10004709,218555268,9744,0.0053,0.830548286,41781478190,48595965440,0.0087,12.707,19.6697,4.51,1,21.845,-0.0132,
4679,600066.XSHG,600066,宇通客车,XSHG,2016/8/24,21.95,21.95,21.88,22,21.8,21.94,6290278,137759441,9146,0.0033,0.830548286,41762443348,48573826048,-0.0005,12.7012,19.6607,4.508,1,21.9,0.0087,
4680,600066.XSHG,600066,宇通客车,XSHG,2016/8/25,21.94,21.94,21.85,21.9,21.5,21.88,8061203,174726494,8135,0.0042,0.830548286,41648234296,48440989696,-0.0027,12.6665,19.607,4.4957,1,21.675,-0.0005,
4681,600066.XSHG,600066,宇通客车,XSHG,2016/8/26,21.88,21.88,21.98,22.05,21.87,21.88,7199023,158067120,6980,0.0038,0.830548286,41648234296,48440989696,0,12.6665,19.607,4.4957,1,21.957,-0.0027,
4682,600066.XSHG,600066,宇通客车,XSHG,2016/8/29,21.88,21.88,21.96,21.96,21.62,21.67,6665042,144816549,7622,0.0035,0.830548286,41248502614,47976062464,-0.0096,12.5449,19.4188,4.4525,1,21.728,0,
4683,600066.XSHG,600066,宇通客车,XSHG,2016/8/30,21.67,21.67,21.65,21.75,21.6,21.69,5306780,114996728,7652,0.0028,0.830548286,41286572298,48020341248,0.0009,12.5565,19.4367,4.4566,1,21.67,-0.0096,
4684,600066.XSHG,600066,宇通客车,XSHG,2016/8/31,21.69,21.69,21.7,21.78,21.55,21.63,5106019,110552963,8816,0.0027,0.830548286,41172363246,47887504896,-0.0028,12.5218,19.3829,4.4443,1,21.651,0.0009,
4685,600066.XSHG,600066,宇通客车,XSHG,2016/9/1,21.63,21.63,21.68,21.75,21.53,21.64,4058922,87778295,6580,0.0021,0.830548286,41191398088,47909644288,0.0005,12.5276,19.3919,4.4463,1,21.626,-0.0028,
4686,600066.XSHG,600066,宇通客车,XSHG,2016/9/2,21.64,21.64,21.68,22.02,21.6,22,10187332,221738072,8889,0.0054,0.830548286,41876652400,48706662400,0.0166,12.736,19.7145,4.5203,1,21.766,0.0005,
4687,600066.XSHG,600066,宇通客车,XSHG,2016/9/5,22,22,22,22.09,21.71,21.8,5935703,129630202,6720,0.0031,0.830548286,41495955560,48263874560,-0.0091,12.6202,19.5353,4.4792,1,21.839,0.0166,
4688,600066.XSHG,600066,宇通客车,XSHG,2016/9/6,21.8,21.8,21.81,22.54,21.81,22.35,11163240,247855369,12214,0.0059,0.830548286,42542871870,49481541120,0.0252,12.9386,20.0281,4.5922,1,22.203,-0.0091,
4689,600066.XSHG,600066,宇通客车,XSHG,2016/9/7,22.35,22.35,22.3,22.42,22.06,22.12,6022884,133856509,7819,0.0032,0.830548286,42105070504,48972335104,-0.0103,12.8054,19.822,4.545,1,22.225,0.0252,
4690,600066.XSHG,600066,宇通客车,XSHG,2016/9/8,22.12,22.12,22.18,22.19,21.97,22.07,4687381,103633772,5853,0.0025,0.830548286,42009896294,48861638144,-0.0023,12.7765,19.7772,4.5347,1,22.109,-0.0103,
4691,600066.XSHG,600066,宇通客车,XSHG,2016/9/9,22.07,22.07,22.2,22.74,22.2,22.21,12260142,275924003,13037,0.0064,0.830548286,42276384082,49171589632,0.0063,12.8575,19.9027,4.5635,1,22.506,-0.0023,
4692,600066.XSHG,600066,宇通客车,XSHG,2016/9/12,22.21,22.21,21.93,22.09,21.52,22.07,11842655,257777974,9763,0.0062,0.830548286,42009896294,48861638144,-0.0063,12.7765,19.7772,4.5347,1,21.767,0.0063,
4693,600066.XSHG,600066,宇通客车,XSHG,2016/9/13,22.07,22.07,22,22,21.7,21.92,3509236,76592122,5829,0.0018,0.830548286,41724373664,48529547264,-0.0068,12.6896,19.6428,4.5039,1,21.826,-0.0063,
4694,600066.XSHG,600066,宇通客车,XSHG,2016/9/14,21.92,21.92,21.75,22.2,21.7,21.85,4729575,103818023,5685,0.0025,0.830548286,41591129770,48374571520,-0.0032,12.6491,19.5801,4.4895,1,21.951,-0.0068,
4695,600066.XSHG,600066,宇通客车,XSHG,2016/9/19,21.85,21.85,22.08,22.26,21.87,22.19,6485929,143804488,9501,0.0034,0.830548286,42238314398,49127310848,0.0156,12.846,19.8847,4.5594,1,22.172,-0.0032,
4696,600066.XSHG,600066,宇通客车,XSHG,2016/9/20,22.19,22.19,22.2,22.41,22.11,22.39,4932364,110015775,5880,0.0026,0.830548286,42619011238,49570098688,0.009,12.9617,20.064,4.6004,1,22.305,0.0156,
4697,600066.XSHG,600066,宇通客车,XSHG,2016/9/21,22.39,22.39,22.44,22.58,22.19,22.25,3796268,84747741,4467,0.002,0.830548286,42352523450,49260147200,-0.0063,12.8807,19.9385,4.5717,1,22.324,0.009,
4698,600066.XSHG,600066,宇通客车,XSHG,2016/9/22,22.25,22.25,22.39,22.66,22.29,22.45,6006309,135051848,10993,0.0032,0.830548286,42733220290,49702935040,0.009,12.9965,20.1177,4.6128,1,22.485,-0.0063,
4699,600066.XSHG,600066,宇通客车,XSHG,2016/9/23,22.45,22.45,22.51,22.51,22.09,22.17,6832563,151790468,10155,0.0036,0.830548286,42200244714,49083032064,-0.0125,12.8344,19.8668,4.5552,1,22.216,0.009,
4700,600066.XSHG,600066,宇通客车,XSHG,2016/9/26,22.17,22.17,22.05,22.18,21.88,21.89,4795476,105691271,7993,0.0025,0.830548286,41667269138,48463129088,-0.0126,12.6723,19.6159,4.4977,1,22.04,-0.0125,
4701,600066.XSHG,600066,宇通客车,XSHG,2016/9/27,21.89,21.89,21.8,22.09,21.78,21.96,4130580,90486818,5030,0.0022,0.830548286,41800513032,48618104832,0.0032,12.7128,19.6786,4.5121,1,21.907,-0.0126,
4702,600066.XSHG,600066,宇通客车,XSHG,2016/9/28,21.96,21.96,22.1,22.11,21.85,21.94,3551002,77925606,5956,0.0019,0.830548286,41762443348,48573826048,-0.0009,12.7012,19.6607,4.508,1,21.945,0.0032,
4703,600066.XSHG,600066,宇通客车,XSHG,2016/9/29,21.94,21.94,22.03,22.1,21.91,22.01,2790423,61455047,4426,0.0015,0.830548286,41895687242,48728801792,0.0032,12.7417,19.7234,4.5224,1,22.024,-0.0009,
4704,600066.XSHG,600066,宇通客车,XSHG,2016/9/30,22.01,22.01,21.95,22.1,21.9,22.06,2787607,61364663,2461,0.0015,0.830548286,41990861452,48839498752,0.0023,12.7707,19.7683,4.5326,1,22.013,0.0032,
4705,600066.XSHG,600066,宇通客车,XSHG,2016/10/10,22.06,22.06,22.11,22.84,22.1,22.71,7471895,168205094,9220,0.0039,0.830548286,43228126182,50278559232,0.0295,13.147,20.3507,4.6662,1,22.512,0.0023,
4706,600066.XSHG,600066,宇通客车,XSHG,2016/10/11,22.71,22.71,22.66,22.68,22.36,22.54,6454430,145198366,7140,0.0034,0.830548286,42904533868,49902189568,-0.0075,13.0486,20.1984,4.6313,1,22.496,0.0295,
4707,600066.XSHG,600066,宇通客车,XSHG,2016/10/12,22.54,22.54,22.55,22.65,22.24,22.4,5753246,128618045,10170,0.003,0.830548286,42638046080,49592238080,-0.0062,12.9675,20.0729,4.6025,1,22.356,-0.0075,
4708,600066.XSHG,600066,宇通客车,XSHG,2016/10/13,22.4,22.4,22.39,22.43,22.18,22.33,6046739,134485855,10069,0.0032,0.830548286,42504802186,49437262336,-0.0031,12.927,20.0102,4.5881,1,22.241,-0.0062,
4709,600066.XSHG,600066,宇通客车,XSHG,2016/10/14,22.33,22.33,22.32,22.38,22.13,22.23,5173749,115064241,5773,0.0027,0.830548286,42314453766,49215868416,-0.0045,12.8691,19.9206,4.5676,1,22.24,-0.0031,
4710,600066.XSHG,600066,宇通客车,XSHG,2016/10/17,22.23,22.23,22.22,22.29,22.1,22.25,6275632,139181081,6921,0.0033,0.830548286,42352523450,49260147200,0.0009,12.8807,19.9385,4.5717,1,22.178,-0.0045,
4711,600066.XSHG,600066,宇通客车,XSHG,2016/10/18,22.25,22.25,22.07,22.36,22.06,22.34,8006361,178249298,7958,0.0042,0.830548286,42523837028,49459401728,0.004,12.9328,20.0192,4.5902,1,22.263,0.0009,
4712,600066.XSHG,600066,宇通客车,XSHG,2016/10/19,22.34,22.34,22.31,22.31,22.13,22.18,5590901,124098933,7531,0.0029,0.830548286,42219279556,49105171456,-0.0072,12.8402,19.8758,4.5573,1,22.197,0.004,
4713,600066.XSHG,600066,宇通客车,XSHG,2016/10/20,22.18,22.18,22.23,22.37,22.16,22.19,4600577,102234964,5812,0.0024,0.830548286,42238314398,49127310848,0.0005,12.846,19.8847,4.5594,1,22.222,-0.0072,
4714,600066.XSHG,600066,宇通客车,XSHG,2016/10/21,22.19,22.19,22.19,22.26,22.01,22.11,4415793,97740149,4560,0.0023,0.830548286,42086035662,48950195712,-0.0036,12.7996,19.8131,4.5429,1,22.134,0.0005,
4715,600066.XSHG,600066,宇通客车,XSHG,2016/10/24,22.11,22.11,22.17,22.33,22.09,22.19,6676558,148101667,7322,0.0035,0.830548286,42238314398,49127310848,0.0036,12.4491,16.1863,4.1576,1,22.182,-0.0036,
4716,600066.XSHG,600066,宇通客车,XSHG,2016/10/25,22.19,22.19,22.29,22.4,22.2,22.33,8488287,189312512,9338,0.0045,0.830548286,42504802186,49437262336,0.0063,12.5276,16.2884,4.1838,1,22.303,0.0036,
4717,600066.XSHG,600066,宇通客车,XSHG,2016/10/26,22.33,22.33,22.29,22.35,22.21,22.29,6558002,146121193,12617,0.0034,0.830548286,42428662818,49348704768,-0.0018,12.5052,16.2592,4.1763,1,22.281,0.0063,
4718,600066.XSHG,600066,宇通客车,XSHG,2016/10/27,22.29,22.29,22.26,22.31,22.02,22.07,6109001,135347387,8026,0.0032,0.830548286,42009896294,48861638144,-0.0099,12.3818,16.0988,4.1351,1,22.155,-0.0018,
4719,600066.XSHG,600066,宇通客车,XSHG,2016/10/28,22.07,22.07,22.08,22.15,21.52,21.59,15796475,343015379,13367,0.0083,0.830548286,41096223878,47798947328,-0.0217,12.1125,15.7486,4.0452,1,21.715,-0.0099,
4720,600066.XSHG,600066,宇通客车,XSHG,2016/10/31,21.59,21.59,21.6,21.66,21.4,21.55,8710954,187623521,7861,0.0046,0.830548286,41020084510,47710389760,-0.0019,12.09,15.7195,4.0377,1,21.539,-0.0217,
4721,600066.XSHG,600066,宇通客车,XSHG,2016/11/1,21.55,21.55,21.59,21.7,21.53,21.68,6942866,150055561,8162,0.0036,0.830548286,41267537456,47998201856,0.006,12.163,15.8143,4.062,1,21.613,-0.0019,
4722,600066.XSHG,600066,宇通客车,XSHG,2016/11/2,21.68,21.68,21.65,21.67,21.41,21.43,7337633,157680844,9707,0.0039,0.830548286,40791666406,47444717056,-0.0115,12.0227,15.6319,4.0152,1,21.489,0.006,
4723,600066.XSHG,600066,宇通客车,XSHG,2016/11/3,21.43,21.43,21.35,21.59,21.35,21.51,4231252,90962746,4973,0.0022,0.830548286,40943945142,47621832192,0.0037,12.0676,15.6903,4.0302,1,21.498,-0.0115,
4724,600066.XSHG,600066,宇通客车,XSHG,2016/11/4,21.51,21.51,21.5,21.64,21.42,21.48,4151333,89384134,3947,0.0022,0.830548286,40886840616,47555414016,-0.0014,12.0508,15.6684,4.0245,1,21.531,0.0037,
4725,600066.XSHG,600066,宇通客车,XSHG,2016/11/7,21.48,21.48,21.52,21.55,21.2,21.29,5797629,123793743,7504,0.003,0.830548286,40525178618,47134765568,-0.0088,11.9442,15.5298,3.9889,1,21.352,-0.0014,
4726,600066.XSHG,600066,宇通客车,XSHG,2016/11/8,21.29,21.29,21.34,21.4,21.01,21.12,10953040,231264606,15649,0.0058,0.830548286,40201586304,46758395904,-0.008,11.8488,15.4058,3.9571,1,21.114,-0.0088,
4727,600066.XSHG,600066,宇通客车,XSHG,2016/11/9,21.12,21.12,21.12,21.12,20.28,20.38,33761033,691139112,31309,0.0177,0.830548286,38793007996,45120080896,-0.035,11.4336,14.866,3.8184,1,20.472,-0.008,
4728,600066.XSHG,600066,宇通客车,XSHG,2016/11/10,20.38,20.38,20.45,20.5,20.26,20.44,16954619,345705235,14639,0.0089,0.830548286,38907217048,45252917248,0.0029,11.4673,14.9098,3.8297,1,20.39,-0.035,
4729,600066.XSHG,600066,宇通客车,XSHG,2016/11/11,20.44,20.44,20.44,20.44,20.03,20.16,21523027,433151503,25032,0.0113,0.830548286,38374241472,44633014272,-0.0137,11.3102,14.7055,3.7772,1,20.125,0.0029,
4730,600066.XSHG,600066,宇通客车,XSHG,2016/11/14,20.16,20.16,20.14,20.26,20.07,20.2,15363875,309939883,23552,0.0081,0.830548286,38450380840,44721571840,0.002,11.3327,14.7347,3.7847,1,20.173,-0.0137,
4731,600066.XSHG,600066,宇通客车,XSHG,2016/11/15,20.2,20.2,20.2,20.47,20.17,20.44,13949375,284310395,18561,0.0073,0.830548286,38907217048,45252917248,0.0119,11.4673,14.9098,3.8297,1,20.382,0.002,
4732,600066.XSHG,600066,宇通客车,XSHG,2016/11/16,20.44,20.44,20.5,20.58,20.33,20.47,11251817,230014708,15376,0.0059,0.830548286,38964321574,45319335424,0.0015,11.4841,14.9317,3.8353,1,20.442,0.0119,
4733,600066.XSHG,600066,宇通客车,XSHG,2016/11/17,20.47,20.47,20.42,20.53,20.4,20.47,7599978,155567191,10271,0.004,0.830548286,38964321574,45319335424,0,11.4841,14.9317,3.8353,1,20.469,0.0015,
4734,600066.XSHG,600066,宇通客车,XSHG,2016/11/18,20.47,20.47,20.46,20.58,20.33,20.35,8291263,169451050,9283,0.0044,0.830548286,38735903470,45053662720,-0.0059,11.4168,14.8441,3.8128,1,20.437,0,
4735,600066.XSHG,600066,宇通客车,XSHG,2016/11/21,20.35,20.35,20.31,20.58,20.28,20.49,9662604,197803077,10309,0.0051,0.830548286,39002391258,45363614208,0.0069,11.4953,14.9462,3.8391,1,20.471,-0.0059,
4736,600066.XSHG,600066,宇通客车,XSHG,2016/11/22,20.49,20.49,20.48,20.5,20.4,20.48,8699157,177819355,11976,0.0046,0.830548286,38983356416,45341474816,-0.0005,11.4897,14.9389,3.8372,1,20.441,0.0069,
4737,600066.XSHG,600066,宇通客车,XSHG,2016/11/23,20.48,20.48,20.48,20.48,20.26,20.3,13634609,277313436,20574,0.0072,0.830548286,38640729260,44942965760,-0.0088,11.3888,14.8076,3.8035,1,20.339,-0.0005,
4738,600066.XSHG,600066,宇通客车,XSHG,2016/11/24,20.3,20.3,20.28,20.84,20.27,20.56,25669981,528815127,22896,0.0135,0.830548286,39135635152,45518589952,0.0128,11.5346,14.9973,3.8522,1,20.601,-0.0088,
4739,600066.XSHG,600066,宇通客车,XSHG,2016/11/25,20.56,20.56,20.57,20.82,20.5,20.76,15100483,312728020,12292,0.0079,0.830548286,39516331992,45961377792,0.0097,11.6468,15.1432,3.8896,1,20.71,0.0128,
4740,600066.XSHG,600066,宇通客车,XSHG,2016/11/28,20.76,20.76,20.79,21.08,20.76,20.81,16613430,347202968,14742,0.0087,0.830548286,39611506202,46072074752,0.0024,11.6749,15.1797,3.899,1,20.899,0.0097,
4741,600066.XSHG,600066,宇通客车,XSHG,2016/11/29,20.81,20.81,20.84,21.37,20.7,20.98,24041612,508384683,22398,0.0126,0.830548286,39935098516,46448444416,0.0082,11.7703,15.3037,3.9309,1,21.146,0.0024,
4742,600066.XSHG,600066,宇通客车,XSHG,2016/11/30,20.98,20.98,20.98,21.08,20.82,21.05,16232998,339407293,13130,0.0085,0.830548286,40068342410,46603420160,0.0033,11.8095,15.3547,3.944,1,20.908,0.0082,
4743,600066.XSHG,600066,宇通客车,XSHG,2016/12/1,21.05,21.05,21.15,21.3,21.03,21.13,13862964,293241997,12550,0.0073,0.830548286,40220621146,46780535296,0.0038,11.8544,15.4131,3.959,1,21.153,0.0033,
4744,600066.XSHG,600066,宇通客车,XSHG,2016/12/2,21.13,21.13,21.05,21.14,20.65,20.94,14785435,308045444,18262,0.0078,0.830548286,39858959148,46359886848,-0.009,11.7478,15.2745,3.9234,1,20.834,0.0038,
4745,600066.XSHG,600066,宇通客车,XSHG,2016/12/5,20.94,20.94,20.7,20.86,20.65,20.78,10575302,219331603,12415,0.0056,0.830548286,39554401676,46005656576,-0.0076,11.658,15.1578,3.8934,1,20.74,-0.009,
4746,600066.XSHG,600066,宇通客车,XSHG,2016/12/6,20.78,20.78,20.8,20.86,20.7,20.72,5507488,114420201,8558,0.0029,0.830548286,39440192624,45872820224,-0.0029,11.6244,15.114,3.8821,1,20.775,-0.0076,
4747,600066.XSHG,600066,宇通客车,XSHG,2016/12/7,20.72,20.72,20.73,20.84,20.67,20.7,9753098,202249560,8878,0.0051,0.830548286,39402122940,45828541440,-0.001,11.6132,15.0994,3.8784,1,20.737,-0.0029,
4748,600066.XSHG,600066,宇通客车,XSHG,2016/12/8,20.7,20.7,20.78,20.78,20.33,20.36,14698963,301878109,15222,0.0077,0.830548286,38754938312,45075802112,-0.0164,11.4224,14.8514,3.8147,1,20.537,-0.001,
4749,600066.XSHG,600066,宇通客车,XSHG,2016/12/9,20.36,20.36,20.36,20.58,20.32,20.47,7951807,162852513,9644,0.0042,0.830548286,38964321574,45319335424,0.0054,11.4841,14.9317,3.8353,1,20.48,-0.0164,
4750,600066.XSHG,600066,宇通客车,XSHG,2016/12/12,20.47,20.47,20.47,20.56,20.02,20.41,17612917,356867283,18644,0.0093,0.830548286,38850112522,45186499072,-0.0029,11.4505,14.8879,3.8241,1,20.262,0.0054,
4751,600066.XSHG,600066,宇通客车,XSHG,2016/12/13,20.41,20.41,20.38,20.55,20.22,20.29,9644362,195931126,12178,0.0051,0.830548286,38621694418,44920826368,-0.0059,11.3831,14.8004,3.8016,1,20.316,-0.0029,
4752,600066.XSHG,600066,宇通客车,XSHG,2016/12/14,20.29,20.29,20.32,20.35,19.35,19.44,22520988,444153541,25617,0.0118,0.830548286,37003732848,43038978048,-0.0419,10.9063,14.1803,3.6423,1,19.722,-0.0059,
4753,600066.XSHG,600066,宇通客车,XSHG,2016/12/15,19.44,19.44,19.44,19.44,19.15,19.26,10291805,198143196,13126,0.0054,0.830548286,36661105692,42640468992,-0.0093,10.8053,14.049,3.6086,1,19.253,-0.0419,
4754,600066.XSHG,600066,宇通客车,XSHG,2016/12/16,19.26,19.26,19.15,19.46,19.15,19.43,7513079,145247978,9598,0.0039,0.830548286,36984698006,43016838656,0.0088,10.9007,14.173,3.6405,1,19.333,-0.0093,
4755,600066.XSHG,600066,宇通客车,XSHG,2016/12/19,19.43,19.43,19.84,19.98,19.47,19.56,11994086,235969881,16444,0.0063,0.830548286,37232150952,43304650752,0.0067,10.9736,14.2679,3.6648,1,19.674,0.0088,
4756,600066.XSHG,600066,宇通客车,XSHG,2016/12/20,19.56,19.56,19.6,19.7,19.32,19.47,7366924,142962131,9703,0.0039,0.830548286,37060837374,43105396224,-0.0046,10.9231,14.2022,3.6479,1,19.406,0.0067,
4757,600066.XSHG,600066,宇通客车,XSHG,2016/12/21,19.47,19.47,19.53,19.59,19.43,19.56,6026412,117628426,8003,0.0032,0.830548286,37232150952,43304650752,0.0046,10.9736,14.2679,3.6648,1,19.519,-0.0046,
4758,600066.XSHG,600066,宇通客车,XSHG,2016/12/22,19.56,19.56,19.71,19.95,19.48,19.75,10000224,197240614,13133,0.0053,0.830548286,37593812950,43725299200,0.0097,11.0802,14.4065,3.7004,1,19.724,0.0046,
4759,600066.XSHG,600066,宇通客车,XSHG,2016/12/23,19.75,19.75,19.73,19.73,19.2,19.49,8886486,172597327,12146,0.0047,0.830548286,37098907058,43149675008,-0.0132,10.9343,14.2168,3.6517,1,19.422,0.0097,
4760,600066.XSHG,600066,宇通客车,XSHG,2016/12/26,19.49,19.49,19.35,19.56,19.2,19.53,6978327,134914210,11400,0.0037,0.830548286,37175046426,43238232576,0.0021,10.9568,14.246,3.6592,1,19.333,-0.0132,
4761,600066.XSHG,600066,宇通客车,XSHG,2016/12/27,19.53,19.53,19.45,19.58,19.44,19.45,5306536,103526228,7245,0.0028,0.830548286,37022767690,43061117440,-0.0041,10.9119,14.1876,3.6442,1,19.509,0.0021,
4762,600066.XSHG,600066,宇通客车,XSHG,2016/12/28,19.45,19.45,19.52,19.66,19.44,19.49,7370099,143733363,8708,0.0039,0.830548286,37098907058,43149675008,0.0021,10.9343,14.2168,3.6517,1,19.502,-0.0041,
4763,600066.XSHG,600066,宇通客车,XSHG,2016/12/29,19.49,19.49,19.49,19.55,19.4,19.45,6392898,124442633,6198,0.0034,0.830548286,37022767690,43061117440,-0.0021,10.9119,14.1876,3.6442,1,19.466,0.0021,
